VIN,Year,Model,Body,Trim,Engine,Trans.,Drivetrain,Exterior_Color,Interior_Color,Interior,MSRP,Order #,Equipment
2C3CDZFJ1PH502709,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$59,290 ",516,"""{\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""Technology Group\"":\""695\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ8PH502710,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$60,205 ",588,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJXPH502711,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Go Mango,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$57,995 ",965,"""{\""Go Mango Exterior Paint\"":\""395\"",\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ1PH502712,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY HEMI ORANGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,"Nappa / Alcantara Seats with ""//"" Logo","$63,475 ",3236,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Interior Appearance Group by Mopar\\u00ae\"":\""475\"",\""Technology Group\"":\""695\"",\""Hemi Orange Package\"":\""1500\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ3PH502713,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,F8 Green,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$58,510 ",5248,"""{\""F8 Green Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""495\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ5PH502714,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Frostbite,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$55,100 ",6224,"""{\""Frostbite Exterior Paint\"":\""95\"",\""Plus Package\"":\""3485\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Scat Pack Bumblebee Stripe\"":\""195\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ7PH502715,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$62,000 ",6245,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ9PH502716,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$60,505 ",6362,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ0PH502717,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Octane Red,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$65,585 ",6403,"""{\""Octane Red Exterior Paint\"":\""395\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ2PH502718,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,F8 Green,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$60,480 ",7403,"""{\""F8 Green Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Interior Appearance Group by Mopar\\u00ae\"":\""475\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ4PH502719,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,Sinamon Stick,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$62,895 ",7581,"""{\""Sinamon Stick Exterior Paint\"":\""395\"",\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""495\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""Power Sunroof\"":\""1295\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ2PH502721,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,Sublime,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$57,400 ",8525,"""{\""Sublime Exterior Paint\"":\""395\"",\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ4PH502722,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Go Mango,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$66,280 ",9857,"""{\""Go Mango Exterior Paint\"":\""395\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ6PH502723,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,TorRed,Black / Ruby Red,Alcantara / Nappa Seats with Scat Pack Logo,"$61,700 ",151,"""{\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""495\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""Power Sunroof\"":\""1295\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ8PH502724,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Octane Red,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$61,500 ",204,"""{\""Octane Red Exterior Paint\"":\""395\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJXPH502725,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$52,920 ",1043,"""{\""Plus Package\"":\""3485\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ3PH502727,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$63,295 ",3796,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ5PH502728,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$55,400 ",4241,"""{\""Sublime Exterior Paint\"":\""395\"",\""Plus Package\"":\""3485\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Scat Pack Bumblebee Stripe\"":\""195\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ3PH502730,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$62,695 ",4831,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""305/35ZR20 P Zero Summer Tires\"":\""695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ5PH502731,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Sinamon Stick,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$64,185 ",6186,"""{\""Sinamon Stick Exterior Paint\"":\""395\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Scat Pack Bumblebee Stripe\"":\""195\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ7PH502732,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,F8 Green,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$60,005 ",6423,"""{\""F8 Green Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ9PH502733,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY HEMI ORANGE,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,Granite,Black,"Nappa / Alcantara Seats with ""//"" Logo","$62,605 ",6719,"""{\""Granite Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody MTX - 23N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""Hemi Orange Package\"":\""1500\"",\""Power Sunroof\"":\""1295\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ0PH502734,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Houndstooth Cloth Performance Seat,"$55,030 ",6926,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ4PH502736,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY HEMI ORANGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,"Nappa / Alcantara Seats with ""//"" Logo","$63,105 ",7331,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""Hemi Orange Package\"":\""1500\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJXPH502739,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black / Ruby Red,Alcantara / Nappa Seats with Scat Pack Logo,"$60,680 ",8184,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Interior Appearance Group by Mopar\\u00ae\"":\""475\"",\""Technology Group\"":\""695\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ6PH502740,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$53,815 ",8503,"""{\""Plus Package\"":\""3485\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ8PH502741,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$61,200 ",8881,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJXPH502742,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Ruby Red,Alcantara / Nappa Seats with Scat Pack Logo,"$63,295 ",494,"""{\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ1PH502743,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Granite,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$59,605 ",539,"""{\""Granite Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ3PH502744,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$55,505 ",823,"""{\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ5PH502745,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$58,895 ",1066,"""{\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ0PH502748,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$61,185 ",1488,"""{\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""Technology Group\"":\""695\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ0PH502751,2023,CHALLENGER,COUPE,R/T SCAT PACK PLUS,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Granite,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$56,595 ",2430,"""{\""Granite Exterior Paint\"":\""95\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Alpine\\u00ae Audio Group with Subwoofer\"":\""995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ4PH502753,2023,CHALLENGER,COUPE,R/T SCAT PACK W/ DYNAMICS PACKAGE,392 V8 SRT HEMI,6-Speed Manual TREMEC Transmission,RWD,TorRed,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$60,090 ",2787,"""{\""Plus Package\"":\""3485\"",\""Dynamics Package\"":\""3390\"",\""Technology Group\"":\""495\"",\""Carbon / Suede Interior Package\"":\""1595\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""Scat Pack Bumblebee Stripe\"":\""195\"",\""275/40ZR20 P Zero Summer Tires\"":\""695\"",\""Gas Guzzler Tax\"":\""1000\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJXPH502756,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black,Alcantara / Nappa Seats with Scat Pack Logo,"$64,385 ",7569,"""{\""F8 Green Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""Plus Package\"":\""3485\"",\""Technology Group\"":\""695\"",\""Harman Kardon\\u00ae Audio Group with Subwoofer\"":\""1795\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Power Sunroof\"":\""1295\"",\""SRT\\u00ae Performance Spoiler\"":\""995\"",\""Uconnect\\u00ae 4C NAV with 8.4-Inch Touch Screen Display\"":\""995\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ5PH502759,2023,CHALLENGER,COUPE,R/T SCAT PACK WIDEBODY,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Granite,Black,Houndstooth Cloth Performance Seat,"$55,125 ",720,"""{\""Granite Exterior Paint\"":\""95\"",\""R/T Scat Pack Widebody ATX - 24N\"":\""5995\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
2C3CDZFJ3PH502761,2023,CHALLENGER,COUPE,R/T SCAT PACK,392 V8 SRT HEMI MDS,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black,Houndstooth Cloth Performance Seat,"$49,430 ",2147,"""{\""Sublime Exterior Paint\"":\""395\"",\""TorqueFlite\\u00ae 8-Speed Automatic Transmission\"":\""1595\"",\""Destination Charge\"":\""1595\""}"""
